time,P,I,D,ds,left speed,right speed
1689,79550.000000,0.011119,0.000000,1500.011114,1500.011114,1500.011114
1690,76250.000000,0.011124,0.000000,2940.011120,2940.011120,2940.011120
1691,80560.000000,0.011130,0.000000,4790.011125,4790.011125,4790.011125
1692,80460.000000,0.011135,0.000000,3550.011130,3550.011130,3550.011130
1693,75170.000000,0.011140,0.000000,3720.011136,3720.011136,3720.011136
1694,75610.000000,0.011146,0.000000,5540.011141,5540.011141,5540.011141
1695,76770.000000,0.011151,0.000000,4540.011146,4540.011146,4540.011146
1696,76260.000000,0.011156,0.000000,3140.011151,3140.011151,3140.011151
1697,80270.000000,0.011161,0.000000,4010.011156,4010.011156,4010.011156
1698,78610.000000,0.011166,0.000000,0.011161,400.011161,400.011161
1699,70390.000000,0.011171,0.000000,3780.011166,3780.011166,3780.011166
1700,76030.000000,0.011176,0.000000,5300.011171,5300.011171,5300.011171
1701,71570.000000,0.011181,0.000000,3820.011176,3820.011176,3820.011176
1702,72730.000000,0.011186,0.000000,2250.011181,2250.011181,2250.011181
1703,75230.000000,0.011191,0.000000,1060.011186,1060.011186,1060.011186
1704,75910.000000,0.011196,0.000000,4360.011191,4360.011191,4360.011191
1705,77630.000000,0.011201,0.000000,2680.011196,2680.011196,2680.011196
1706,79050.000000,0.011206,0.000000,2900.011201,2900.011201,2900.011201
1707,78510.000000,0.011212,0.000000,4320.011206,4320.011206,4320.011206
1708,70780.000000,0.011216,0.000000,2340.011212,2340.011212,2340.011212
1709,73400.000000,0.011221,0.000000,900.011216,900.011216,900.011216
1710,76030.000000,0.011226,0.000000,3400.011221,3400.011221,3400.011221
1711,72530.000000,0.011231,0.000000,4150.011226,4150.011226,4150.011226
1712,72350.000000,0.011236,0.000000,1140.011231,1140.011231,1140.011231
1713,79260.000000,0.011241,0.000000,3100.011236,3100.011236,3100.011236
1714,83940.000000,0.011247,0.000000,5150.011241,5150.011241,5150.011241
1715,76620.000000,0.011252,0.000000,4850.011247,4850.011247,4850.011247
1716,77150.000000,0.011257,0.000000,2750.011252,2750.011252,2750.011252
1717,73930.000000,0.011262,0.000000,2320.011257,2320.011257,2320.011257
1718,76820.000000,0.011267,0.000000,4550.011262,4550.011262,4550.011262
1719,71900.000000,0.011272,0.000000,5790.011267,5790.011267,5790.011267
1720,66210.000000,0.011277,0.000000,5030.011272,5030.011272,5030.011272
1721,108330.000000,0.011284,0.000000,2000.011277,2000.011277,2000.011277
1722,76270.000000,0.011289,0.000000,7060.011284,7060.011284,7060.011284
1723,75010.000000,0.011294,0.000000,2600.011289,2600.011289,2600.011289
1724,65550.000000,0.011298,0.000000,4860.011294,4860.011294,4860.011294
1725,64490.000000,0.011303,0.000000,4070.011299,4070.011299,4070.011299
1726,97120.000000,0.011309,0.000000,1270.011303,1270.011303,1270.011303
1727,90220.000000,0.011315,0.000000,2510.011309,2510.011309,2510.011309
1728,89260.000000,0.011321,0.000000,30.011315,30.011315,30.011315
1729,96720.000000,0.011327,0.000000,3370.011321,3370.011321,3370.011321
1730,107800.000000,0.011334,0.000000,4940.011327,4940.011327,4940.011327
1731,106980.000000,0.011341,0.000000,3810.011335,3810.011335,3810.011335
1732,123920.000000,0.011350,0.000000,2780.011342,2780.011342,2780.011342
1733,88250.000000,0.011356,0.000000,4850.011350,4850.011350,4850.011350
1734,82690.000000,0.011361,0.000000,4730.011356,4730.011356,4730.011356
1735,71710.000000,0.011366,0.000000,3900.011361,3900.011361,3900.011361
1736,114170.000000,0.011373,0.000000,3340.011366,3340.011366,3340.011366
1737,68110.000000,0.011378,0.000000,3030.011374,3030.011374,3030.011374
1738,103340.000000,0.011385,0.000000,3390.011378,3390.011378,3390.011378
1739,123260.000000,0.011393,0.000000,4030.011385,4030.011385,4030.011385
1740,86080.000000,0.011399,0.000000,3160.011393,3160.011393,3160.011393
1741,117220.000000,0.011407,0.000000,4770.011399,4770.011399,4770.011399
1742,84990.000000,0.011412,0.000000,4820.011407,4820.011407,4820.011407
1743,84630.000000,0.011418,0.000000,3090.011412,3090.011412,3090.011412
1744,82480.000000,0.011424,0.000000,7830.011418,7830.011418,7830.011418
1745,75660.000000,0.011429,0.000000,4240.011424,4240.011424,4240.011424
1746,70870.000000,0.011433,0.000000,1440.011429,1440.011429,1440.011429
1747,106040.000000,0.011441,0.000000,4790.011434,4790.011434,4790.011434
1748,122190.000000,0.011449,0.000000,5490.011441,5490.011441,5490.011441
1749,77610.000000,0.011454,0.000000,3860.011449,3860.011449,3860.011449
1750,90010.000000,0.011460,0.000000,3370.011454,3370.011454,3370.011454
1751,86380.000000,0.011466,0.000000,1910.011460,1910.011460,1910.011460
1752,87920.000000,0.011471,0.000000,3000.011466,3000.011466,3000.011466
1753,91800.000000,0.011477,0.000000,3190.011472,3190.011472,3190.011472
1754,90390.000000,0.011484,0.000000,6310.011478,6310.011478,6310.011478
1755,83340.000000,0.011489,0.000000,690.011484,690.011484,690.011484
1756,81660.000000,0.011494,0.000000,3340.011489,3340.011489,3340.011489
1757,84980.000000,0.011500,0.000000,2170.011495,2170.011495,2170.011495
1758,78510.000000,0.011505,0.000000,3210.011500,3210.011500,3210.011500
1759,81330.000000,0.011511,0.000000,2930.011505,2930.011505,2930.011505
1760,77700.000000,0.011516,0.000000,1990.011511,1990.011511,1990.011511
1761,69840.000000,0.011520,0.000000,4370.011516,4370.011516,4370.011516
1762,80530.000000,0.011526,0.000000,5030.011521,5030.011521,5030.011521
1763,78170.000000,0.011531,0.000000,4550.011526,4550.011526,4550.011526
1764,77920.000000,0.011536,0.000000,3360.011531,3360.011531,3360.011531
1765,68520.000000,0.011541,0.000000,4350.011537,4350.011537,4350.011537
1766,111800.000000,0.011549,0.000000,4570.011541,4570.011541,4570.011541
1767,74140.000000,0.011554,0.000000,3580.011549,3580.011549,3580.011549
1768,75820.000000,0.011559,0.000000,2050.011554,2050.011554,2050.011554
1769,71620.000000,0.011563,0.000000,2150.011559,2150.011559,2150.011559
1770,68450.000000,0.011568,0.000000,4320.011564,4320.011564,4320.011564
1771,97550.000000,0.011574,0.000000,4110.011568,4110.011568,4110.011568
1772,119390.000000,0.011582,0.000000,6030.011575,6030.011575,6030.011575
1773,98860.000000,0.011589,0.000000,5920.011583,5920.011583,5920.011583
1774,112500.000000,0.011597,0.000000,4260.011589,4260.011589,4260.011589
1775,98360.000000,0.011603,0.000000,2600.011597,2600.011597,2600.011597
1776,102290.000000,0.011610,0.000000,3850.011603,3850.011603,3850.011603
1777,100980.000000,0.011617,0.000000,6670.011610,6670.011610,6670.011610
1778,104470.000000,0.011624,0.000000,9070.011617,9070.011617,9070.011617
1779,109940.000000,0.011632,0.000000,14180.011625,14180.011625,14180.011625
1780,110010.000000,0.011640,0.000000,21400.011633,21400.011633,21400.011633
1781,126250.000000,0.011651,0.000000,41320.011643,41320.011643,41320.011643
1782,118920.000000,0.011660,0.000000,24290.011653,24290.011653,24290.011653
1783,156950.000000,0.011674,0.000000,50620.011664,50620.011664,50620.011664
1784,169100.000000,0.011685,0.000000,17040.011675,17040.011675,17040.011675
1785,152510.000000,0.011696,0.000000,11370.011686,11370.011686,11370.011686
1786,141060.000000,0.011706,0.000000,8280.011696,8280.011696,8280.011696
1787,124840.000000,0.011714,0.000000,6760.011706,6760.011706,6760.011706
1788,152740.000000,0.011725,0.000000,12640.011715,12640.011715,12640.011715
1789,121640.000000,0.011733,0.000000,4040.011725,4040.011725,4040.011725
1790,182640.000000,0.011745,0.000000,7810.011733,7810.011733,7810.011733
1791,169060.000000,0.011756,0.000000,2740.011745,2740.011745,2740.011745
1792,126370.000000,0.011764,0.000000,4160.011756,4160.011756,4160.011756
1793,158550.000000,0.011775,0.000000,4580.011764,4580.011764,4580.011764
1794,126600.000000,0.011783,0.000000,2110.011775,2110.011775,2110.011775
1795,164540.000000,0.011794,0.000000,3890.011783,3890.011783,3890.011783
1796,146430.000000,0.011804,0.000000,9130.011794,9130.011794,9130.011794
1797,128520.000000,0.011812,0.000000,10210.011804,10210.011804,10210.011804
1798,146970.000000,0.011822,0.000000,6920.011813,6920.011813,6920.011813
1799,122960.000000,0.011831,0.000000,10740.011823,10740.011823,10740.011823
1800,128520.000000,0.011839,0.000000,4710.011831,4710.011831,4710.011831
1801,114270.000000,0.011847,0.000000,10280.011840,10280.011840,10280.011840
1802,116380.000000,0.011855,0.000000,9520.011848,9520.011848,9520.011848
1803,126620.000000,0.011864,0.000000,3210.011856,3210.011856,3210.011856
1804,80410.000000,0.011869,0.000000,6420.011864,6420.011864,6420.011864
1805,74900.000000,0.011874,0.000000,6520.011870,6520.011870,6520.011870
1806,88800.000000,0.011881,0.000000,6590.011875,6590.011875,6590.011875
1807,81780.000000,0.011886,0.000000,1270.011881,1270.011881,1270.011881
1808,77160.000000,0.011891,0.000000,1610.011886,1610.011886,1610.011886
1809,68490.000000,0.011896,0.000000,4100.011891,4100.011891,4100.011891
1810,109650.000000,0.011903,0.000000,4010.011896,4010.011896,4010.011896
1811,105040.000000,0.011910,0.000000,4160.011903,4160.011903,4160.011903
1812,119650.000000,0.011918,0.000000,4970.011910,4970.011910,4970.011910
1813,78390.000000,0.011923,0.000000,4800.011918,4800.011918,4800.011918
1814,89380.000000,0.011929,0.000000,3600.011923,3600.011923,3600.011923
1815,78420.000000,0.011934,0.000000,5270.011929,5270.011929,5270.011929
1816,77220.000000,0.011940,0.000000,2780.011935,2780.011935,2780.011935
1817,72540.000000,0.011944,0.000000,3180.011940,3180.011940,3180.011940
1818,67780.000000,0.011949,0.000000,5680.011945,5680.011945,5680.011945
1819,94910.000000,0.011955,0.000000,2710.011949,2710.011949,2710.011949
1820,98270.000000,0.011962,0.000000,2260.011955,2260.011955,2260.011955
1821,112730.000000,0.011969,0.000000,4840.011962,4840.011962,4840.011962
1822,76470.000000,0.011974,0.000000,2900.011969,2900.011969,2900.011969
1823,76130.000000,0.011979,0.000000,2230.011975,2230.011975,2230.011975
1824,95810.000000,0.011986,0.000000,2830.011980,2830.011980,2830.011980
1825,95150.000000,0.011992,0.000000,4590.011986,4590.011986,4590.011986
1826,79860.000000,0.011998,0.000000,5090.011992,5090.011992,5090.011992
1827,68930.000000,0.012002,0.000000,3670.011998,3670.011998,3670.011998
1828,86000.000000,0.012008,0.000000,5370.012002,5370.012002,5370.012002
1829,112540.000000,0.012015,0.000000,4390.012008,4390.012008,4390.012008
1830,74550.000000,0.012021,0.000000,4260.012016,4260.012016,4260.012016
1831,96100.000000,0.012027,0.000000,3980.012021,3980.012021,3980.012021
1832,76020.000000,0.012032,0.000000,1340.012027,1340.012027,1340.012027
1833,97430.000000,0.012038,0.000000,3490.012032,3490.012032,3490.012032
1834,95170.000000,0.012045,0.000000,2360.012038,2360.012038,2360.012038
1835,89840.000000,0.012051,0.000000,4490.012045,4490.012045,4490.012045
1836,87670.000000,0.012057,0.000000,4300.012051,4300.012051,4300.012051
1837,89850.000000,0.012062,0.000000,1810.012057,1810.012057,1810.012057
1838,100370.000000,0.012069,0.000000,3390.012063,3390.012063,3390.012063
1839,84440.000000,0.012075,0.000000,2500.012069,2500.012069,2500.012069
1840,89500.000000,0.012080,0.000000,2470.012075,2470.012075,2470.012075
1841,86230.000000,0.012086,0.000000,3270.012081,3270.012081,3270.012081
1842,83640.000000,0.012092,0.000000,2850.012086,2850.012086,2850.012086
1843,88390.000000,0.012098,0.000000,5540.012092,5540.012092,5540.012092
1844,89800.000000,0.012104,0.000000,3780.012098,3780.012098,3780.012098
1845,91980.000000,0.012110,0.000000,4260.012104,4260.012104,4260.012104
1846,87590.000000,0.012116,0.000000,3370.012110,3370.012110,3370.012110
1847,96810.000000,0.012122,0.000000,2600.012116,2600.012116,2600.012116
1848,93690.000000,0.012128,0.000000,5750.012122,5750.012122,5750.012122
1849,95490.000000,0.012135,0.000000,4010.012129,4010.012129,4010.012129
1850,95720.000000,0.012141,0.000000,390.012135,390.012135,390.012135
1851,96460.000000,0.012147,0.000000,2300.012141,2300.012141,2300.012141
1852,101200.000000,0.012154,0.000000,2570.012147,2570.012147,2570.012147
1853,98770.000000,0.012161,0.000000,4300.012154,4300.012154,4300.012154
1854,104500.000000,0.012167,0.000000,3100.012161,3100.012161,3100.012161
1855,108490.000000,0.012175,0.000000,3750.012168,3750.012168,3750.012168
1856,89460.000000,0.012181,0.000000,3970.012175,3970.012175,3970.012175
1857,97920.000000,0.012187,0.000000,3390.012181,3390.012181,3390.012181
1858,100300.000000,0.012194,0.000000,1130.012187,1130.012187,1130.012187
1859,107040.000000,0.012201,0.000000,2520.012194,2520.012194,2520.012194
1860,107020.000000,0.012208,0.000000,2820.012201,2820.012201,2820.012201
1861,105210.000000,0.012214,0.000000,2720.012208,2720.012208,2720.012208
1862,102150.000000,0.012221,0.000000,4040.012215,4040.012215,4040.012215
1863,111000.000000,0.012229,0.000000,3490.012222,3490.012222,3490.012222
1864,104090.000000,0.012235,0.000000,2630.012229,2630.012229,2630.012229
1865,99780.000000,0.012242,0.000000,3970.012236,3970.012236,3970.012236
1866,104890.000000,0.012249,0.000000,2580.012242,2580.012242,2580.012242
1867,98170.000000,0.012255,0.000000,1440.012249,1440.012249,1440.012249
1868,110450.000000,0.012263,0.000000,4410.012256,4410.012256,4410.012256
1869,103600.000000,0.012269,0.000000,2580.012263,2580.012263,2580.012263
1870,109920.000000,0.012277,0.000000,4110.012270,4110.012270,4110.012270
1871,113220.000000,0.012284,0.000000,3810.012277,3810.012277,3810.012277
1872,72680.000000,0.012289,0.000000,-869.987716,-869.987716,-869.987716
1873,102670.000000,0.012296,0.000000,2270.012289,2270.012289,2270.012289
1874,102670.000000,0.012303,0.000000,5470.012296,5470.012296,5470.012296
1875,105130.000000,0.012310,0.000000,4790.012303,4790.012303,4790.012303
1876,104300.000000,0.012316,0.000000,1330.012310,1330.012310,1330.012310
1877,101620.000000,0.012323,0.000000,3010.012316,3010.012316,3010.012316
1878,97850.000000,0.012329,0.000000,3670.012323,3670.012323,3670.012323
1879,107810.000000,0.012337,0.000000,4560.012330,4560.012330,4560.012330
1880,114870.000000,0.012344,0.000000,4520.012337,4520.012337,4520.012337
1881,77840.000000,0.012350,0.000000,4160.012345,4160.012345,4160.012345
1882,64640.000000,0.012354,0.000000,5380.012350,5380.012350,5380.012350
1883,94640.000000,0.012360,0.000000,4440.012354,4440.012354,4440.012354
1884,79200.000000,0.012366,0.000000,2850.012361,2850.012361,2850.012361
1885,76670.000000,0.012371,0.000000,720.012366,720.012366,720.012366
1886,79110.000000,0.012376,0.000000,3900.012371,3900.012371,3900.012371
1887,74690.000000,0.012381,0.000000,2140.012376,2140.012376,2140.012376
1888,74990.000000,0.012386,0.000000,2810.012381,2810.012381,2810.012381
1889,76790.000000,0.012391,0.000000,4700.012386,4700.012386,4700.012386
1890,63410.000000,0.012395,0.000000,2020.012391,2020.012391,2020.012391
1891,96330.000000,0.012402,0.000000,3380.012395,3380.012395,3380.012395
1892,120130.000000,0.012409,0.000000,3150.012402,3150.012402,3150.012402
1893,85700.000000,0.012415,0.000000,2750.012410,2750.012410,2750.012410
1894,108090.000000,0.012422,0.000000,4170.012415,4170.012415,4170.012415
1895,116020.000000,0.012430,0.000000,4390.012423,4390.012423,4390.012423
1896,85940.000000,0.012436,0.000000,4830.012430,4830.012430,4830.012430
1897,80840.000000,0.012441,0.000000,2880.012436,2880.012436,2880.012436
1898,73580.000000,0.012446,0.000000,5130.012442,5130.012442,5130.012442
1899,71630.000000,0.012451,0.000000,6340.012447,6340.012447,6340.012447
1900,99060.000000,0.012458,0.000000,4270.012452,4270.012452,4270.012452
1901,85940.000000,0.012464,0.000000,5000.012458,5000.012458,5000.012458
1902,100680.000000,0.012470,0.000000,3280.012464,3280.012464,3280.012464
1903,98670.000000,0.012477,0.000000,3620.012471,3620.012471,3620.012471
1904,114090.000000,0.012484,0.000000,2870.012477,2870.012477,2870.012477
1905,76610.000000,0.012489,0.000000,2910.012485,2910.012485,2910.012485
1906,73610.000000,0.012494,0.000000,2540.012490,2540.012490,2540.012490
1907,65800.000000,0.012499,0.000000,5680.012495,5680.012495,5680.012495
1908,93580.000000,0.012505,0.000000,4950.012499,4950.012499,4950.012499
1909,94000.000000,0.012511,0.000000,3630.012505,3630.012505,3630.012505
1910,76320.000000,0.012516,0.000000,2640.012512,2640.012512,2640.012512
1911,73780.000000,0.012521,0.000000,1650.012517,1650.012517,1650.012517
1912,97280.000000,0.012528,0.000000,2040.012521,2040.012521,2040.012521
1913,102790.000000,0.012535,0.000000,4860.012528,4860.012528,4860.012528
1914,118200.000000,0.012542,0.000000,4700.012535,4700.012535,4700.012535
1915,76180.000000,0.012548,0.000000,5110.012543,5110.012543,5110.012543
1916,76210.000000,0.012553,0.000000,4120.012548,4120.012548,4120.012548
1917,65930.000000,0.012557,0.000000,6790.012553,6790.012553,6790.012553
1918,82440.000000,0.012563,0.000000,5540.012558,5540.012558,5540.012558
1919,101360.000000,0.012570,0.000000,6820.012563,6820.012563,6820.012563
1920,116350.000000,0.012578,0.000000,12550.012571,12550.012571,12550.012571
1921,82350.000000,0.012584,0.000000,7140.012579,7140.012579,7140.012579
1922,85810.000000,0.012590,0.000000,12870.012585,12870.012585,12870.012585
1923,90440.000000,0.012597,0.000000,16790.012591,16790.012591,16790.012591
1924,99930.000000,0.012605,0.000000,29260.012599,29260.012599,29260.012599
1925,107840.000000,0.012615,0.000000,36790.012608,36790.012608,36790.012608
1926,174900.000000,0.012631,0.000000,84700.012620,84700.012620,84700.012620
1927,188470.000000,0.012646,0.000000,39600.012634,39600.012634,39600.012634
1928,195140.000000,0.012659,0.000000,14930.012647,14930.012647,14930.012647
1929,211180.000000,0.012674,0.000000,14700.012660,14700.012660,14700.012660
1930,188210.000000,0.012687,0.000000,15800.012675,15800.012675,15800.012675
1931,202580.000000,0.012701,0.000000,13230.012688,13230.012688,13230.012688
1932,199510.000000,0.012715,0.000000,17550.012702,17550.012702,17550.012702
1933,197330.000000,0.012728,0.000000,6390.012715,6390.012715,6390.012715
1934,197890.000000,0.012741,0.000000,5440.012728,5440.012728,5440.012728
1935,203010.000000,0.012754,0.000000,4320.012741,4320.012741,4320.012741
1936,177270.000000,0.012765,0.000000,2180.012754,2180.012754,2180.012754
1937,170590.000000,0.012777,0.000000,4230.012766,4230.012766,4230.012766
1938,168570.000000,0.012787,0.000000,2680.012777,2680.012777,2680.012777
1939,153880.000000,0.012798,0.000000,3180.012788,3180.012788,3180.012788
1940,164710.000000,0.012808,0.000000,4170.012798,4170.012798,4170.012798
1941,164340.000000,0.012819,0.000000,4220.012809,4220.012809,4220.012809
1942,142630.000000,0.012829,0.000000,5460.012819,5460.012819,5460.012819
1943,133100.000000,0.012838,0.000000,9770.012829,9770.012829,9770.012829
1944,151270.000000,0.012848,0.000000,4080.012838,4080.012838,4080.012838
1945,127030.000000,0.012856,0.000000,7940.012848,7940.012848,7940.012848
1946,103630.000000,0.012864,0.000000,10720.012857,10720.012857,10720.012857
1947,124700.000000,0.012872,0.000000,4370.012864,4370.012864,4370.012864
1948,104940.000000,0.012879,0.000000,11510.012873,11510.012873,11510.012873
1949,97150.000000,0.012886,0.000000,8840.012880,8840.012880,8840.012880
1950,101980.000000,0.012893,0.000000,5500.012887,5500.012887,5500.012887
1951,108790.000000,0.012900,0.000000,5070.012893,5070.012893,5070.012893
1952,115540.000000,0.012908,0.000000,5680.012901,5680.012901,5680.012901
1953,80460.000000,0.012913,0.000000,3300.012908,3300.012908,3300.012908
1954,71600.000000,0.012918,0.000000,2660.012914,2660.012914,2660.012914
1955,87610.000000,0.012924,0.000000,350.012918,350.012918,350.012918
1956,69510.000000,0.012928,0.000000,2960.012924,2960.012924,2960.012924
1957,73590.000000,0.012933,0.000000,2230.012929,2230.012929,2230.012929
1958,77030.000000,0.012938,0.000000,2180.012933,2180.012933,2180.012933
1959,75030.000000,0.012943,0.000000,4920.012939,4920.012939,4920.012939
1960,74860.000000,0.012948,0.000000,2630.012944,2630.012944,2630.012944
1961,79770.000000,0.012954,0.000000,3830.012949,3830.012949,3830.012949
1962,78230.000000,0.012959,0.000000,4340.012954,4340.012954,4340.012954
1963,81010.000000,0.012965,0.000000,5090.012959,5090.012959,5090.012959
1964,66190.000000,0.012969,0.000000,3570.012965,3570.012965,3570.012965
1965,109370.000000,0.012976,0.000000,2450.012969,2450.012969,2450.012969
1966,69500.000000,0.012981,0.000000,3880.012976,3880.012976,3880.012976
1967,100040.000000,0.012988,0.000000,3940.012981,3940.012981,3940.012981
1968,121920.000000,0.012996,0.000000,2100.012988,2100.012988,2100.012988
1969,78350.000000,0.013001,0.000000,5450.012996,5450.012996,5450.012996
1970,88250.000000,0.013007,0.000000,2510.013001,2510.013001,2510.013001
1971,81560.000000,0.013012,0.000000,2510.013007,2510.013007,2510.013007
1972,84500.000000,0.013018,0.000000,3080.013012,3080.013012,3080.013012
1973,77680.000000,0.013023,0.000000,4280.013018,4280.013018,4280.013018
1974,79610.000000,0.013028,0.000000,1990.013023,1990.013023,1990.013023
1975,78370.000000,0.013033,0.000000,4180.013028,4180.013028,4180.013028
1976,73900.000000,0.013038,0.000000,2400.013034,2400.013034,2400.013034
1977,78350.000000,0.013044,0.000000,3320.013039,3320.013039,3320.013039
1978,71760.000000,0.013048,0.000000,2320.013044,2320.013044,2320.013044
1979,74060.000000,0.013053,0.000000,2220.013048,2220.013048,2220.013048
1980,71130.000000,0.013058,0.000000,2200.013053,2200.013053,2200.013053
1981,73650.000000,0.013063,0.000000,2180.013058,2180.013058,2180.013058
1982,75880.000000,0.013068,0.000000,4770.013063,4770.013063,4770.013063
1983,64410.000000,0.013072,0.000000,3700.013068,3700.013068,3700.013068
1984,104390.000000,0.013079,0.000000,2460.013072,2460.013072,2460.013072
1985,110070.000000,0.013086,0.000000,430.013079,430.013079,430.013079
1986,78680.000000,0.013091,0.000000,4170.013086,4170.013086,4170.013086
1987,122700.000000,0.013099,0.000000,2540.013092,2540.013092,2540.013092
1988,89310.000000,0.013105,0.000000,2650.013100,2650.013100,2650.013100
1989,82010.000000,0.013111,0.000000,3780.013106,3780.013106,3780.013106
1990,79830.000000,0.013116,0.000000,4830.013111,4830.013111,4830.013111
1991,82440.000000,0.013122,0.000000,3240.013116,3240.013116,3240.013116
1992,72830.000000,0.013127,0.000000,3950.013122,3950.013122,3950.013122
1993,74430.000000,0.013132,0.000000,4980.013127,4980.013127,4980.013127
1994,71290.000000,0.013136,0.000000,2260.013132,2260.013132,2260.013132
1995,79830.000000,0.013142,0.000000,6540.013137,6540.013137,6540.013137
1996,68760.000000,0.013147,0.000000,3150.013142,3150.013142,3150.013142
1997,103450.000000,0.013153,0.000000,4320.013147,4320.013147,4320.013147
1998,112070.000000,0.013161,0.000000,3240.013154,3240.013154,3240.013154
1999,92210.000000,0.013167,0.000000,1960.013161,1960.013161,1960.013161
2000,123580.000000,0.013175,0.000000,2870.013167,2870.013167,2870.013167
2001,107010.000000,0.013182,0.000000,1710.013175,1710.013175,1710.013175
2002,104130.000000,0.013189,0.000000,3210.013182,3210.013182,3210.013182
2003,106860.000000,0.013196,0.000000,3430.013189,3430.013189,3430.013189
2004,107620.000000,0.013203,0.000000,4540.013196,4540.013196,4540.013196
2005,105260.000000,0.013210,0.000000,5200.013203,5200.013203,5200.013203
2006,109410.000000,0.013217,0.000000,2270.013210,2270.013210,2270.013210
2007,112970.000000,0.013225,0.000000,3190.013217,3190.013217,3190.013217
2008,72660.000000,0.013230,0.000000,3340.013225,3340.013225,3340.013225
2009,119550.000000,0.013237,0.000000,4050.013230,4050.013230,4050.013230
2010,78840.000000,0.013243,0.000000,1590.013238,1590.013238,1590.013238
2011,71330.000000,0.013247,0.000000,4610.013243,4610.013243,4610.013243
2012,78010.000000,0.013253,0.000000,5460.013248,5460.013248,5460.013248
2013,63480.000000,0.013257,0.000000,2210.013253,2210.013253,2210.013253
2014,66040.000000,0.013261,0.000000,3530.013257,3530.013257,3530.013257
2015,68320.000000,0.013266,0.000000,4500.013262,4500.013262,4500.013262
2016,79830.000000,0.013271,0.000000,2560.013266,2560.013266,2560.013266
2017,76200.000000,0.013276,0.000000,3020.013272,3020.013272,3020.013272
2018,79890.000000,0.013282,0.000000,4090.013277,4090.013277,4090.013277
2019,86380.000000,0.013288,0.000000,2710.013282,2710.013282,2710.013282
2020,83740.000000,0.013293,0.000000,3420.013288,3420.013288,3420.013288
2021,78520.000000,0.013298,0.000000,5030.013293,5030.013293,5030.013293
2022,89160.000000,0.013304,0.000000,2700.013299,2700.013299,2700.013299
2023,76560.000000,0.013309,0.000000,1120.013304,1120.013304,1120.013304
2024,79960.000000,0.013315,0.000000,4440.013310,4440.013310,4440.013310
2025,78690.000000,0.013320,0.000000,2490.013315,2490.013315,2490.013315
2026,85740.000000,0.013325,0.000000,1280.013320,1280.013320,1280.013320
2027,78140.000000,0.013331,0.000000,2600.013326,2600.013326,2600.013326
2028,74410.000000,0.013336,0.000000,4540.013331,4540.013331,4540.013331
2029,76980.000000,0.013341,0.000000,4200.013336,4200.013336,4200.013336
2030,79350.000000,0.013346,0.000000,2900.013341,2900.013341,2900.013341
2031,74330.000000,0.013351,0.000000,2390.013346,2390.013346,2390.013346
2032,83120.000000,0.013357,0.000000,4300.013351,4300.013351,4300.013351
2033,80130.000000,0.013362,0.000000,3840.013357,3840.013357,3840.013357
2034,77250.000000,0.013367,0.000000,2810.013362,2810.013362,2810.013362
2035,83150.000000,0.013373,0.000000,4080.013367,4080.013367,4080.013367
2036,77250.000000,0.013378,0.000000,4420.013373,4420.013373,4420.013373
2037,78830.000000,0.013383,0.000000,3240.013378,3240.013378,3240.013378
2038,75630.000000,0.013388,0.000000,1970.013383,1970.013383,1970.013383
2039,80290.000000,0.013394,0.000000,4660.013388,4660.013388,4660.013388
2040,87700.000000,0.013399,0.000000,2100.013394,2100.013394,2100.013394
2041,81640.000000,0.013405,0.000000,3130.013400,3130.013400,3130.013400
2042,83800.000000,0.013410,0.000000,2100.013405,2100.013405,2100.013405
2043,80790.000000,0.013416,0.000000,3560.013411,3560.013411,3560.013411
2044,79990.000000,0.013421,0.000000,5580.013416,5580.013416,5580.013416
2045,72420.000000,0.013426,0.000000,860.013421,860.013421,860.013421
2046,78530.000000,0.013431,0.000000,2870.013426,2870.013426,2870.013426
2047,80950.000000,0.013437,0.000000,4990.013431,4990.013431,4990.013431
2048,74360.000000,0.013442,0.000000,3560.013437,3560.013437,3560.013437
2049,83390.000000,0.013447,0.000000,2590.013442,2590.013442,2590.013442
2050,73970.000000,0.013452,0.000000,-609.986553,-609.986553,-609.986553
2051,75120.000000,0.013457,0.000000,3970.013452,3970.013452,3970.013452
2052,80730.000000,0.013462,0.000000,1730.013457,1730.013457,1730.013457
2053,83990.000000,0.013468,0.000000,3300.013462,3300.013462,3300.013462
2054,72570.000000,0.013472,0.000000,2570.013468,2570.013468,2570.013468
2055,78130.000000,0.013478,0.000000,1390.013473,1390.013473,1390.013473
2056,73790.000000,0.013483,0.000000,4130.013478,4130.013478,4130.013478
2057,75160.000000,0.013488,0.000000,4480.013483,4480.013483,4480.013483
2058,77680.000000,0.013493,0.000000,1030.013488,1030.013488,1030.013488
2059,71500.000000,0.013497,0.000000,2370.013493,2370.013493,2370.013493
2060,76990.000000,0.013503,0.000000,3390.013498,3390.013498,3390.013498
2061,73930.000000,0.013507,0.000000,1450.013503,1450.013503,1450.013503
2062,71480.000000,0.013512,0.000000,3250.013508,3250.013508,3250.013508
2063,77190.000000,0.013517,0.000000,4640.013512,4640.013512,4640.013512
2064,73520.000000,0.013522,0.000000,1710.013518,1710.013518,1710.013518
2065,81410.000000,0.013528,0.000000,2210.013522,2210.013522,2210.013522
2066,74040.000000,0.013533,0.000000,2930.013528,2930.013528,2930.013528
